"scenario","scenario_num","A","B","sim_num","km_est","hybrid_est","km_error","hybrid_error"
"Heavy (50%)",4,0.25,0.25,83,1.74844055065881,NA,-1.25155944934119,NA
"Heavy (50%)",4,0.25,0.25,84,1.72537301839241,NA,-1.27462698160759,NA
"Heavy (50%)",4,0.25,0.25,85,1.71668921148874,2.38949060064587,-1.28331078851126,-0.610509399354133
"Heavy (50%)",4,0.25,0.25,86,1.7402531877292,2.09101534077378,-1.2597468122708,-0.908984659226221
"Heavy (50%)",4,0.25,0.25,87,1.77920047036068,NA,-1.22079952963932,NA
"Heavy (50%)",4,0.25,0.25,88,1.79801587945091,NA,-1.20198412054909,NA
"Heavy (50%)",4,0.25,0.25,89,1.81130832495784,NA,-1.18869167504216,NA
"Heavy (50%)",4,0.25,0.25,90,1.84850665534447,5.10528805317184,-1.15149334465553,2.10528805317184
"Heavy (50%)",4,0.25,0.25,91,1.76614746788337,26.9932683320756,-1.23385253211663,23.9932683320756
"Heavy (50%)",4,0.25,0.25,92,1.83065231025236,NA,-1.16934768974764,NA
"Heavy (50%)",4,0.25,0.25,93,1.71720562830024,NA,-1.28279437169976,NA
"Heavy (50%)",4,0.25,0.25,94,1.8262252576309,NA,-1.1737747423691,NA
"Heavy (50%)",4,0.25,0.25,95,1.76550289675347,NA,-1.23449710324653,NA
"Heavy (50%)",4,0.25,0.25,96,1.7348704329004,2.1012223384862,-1.2651295670996,-0.898777661513801
"Heavy (50%)",4,0.25,0.25,97,1.85381077742143,2.07116092927923,-1.14618922257857,-0.928839070720771
"Heavy (50%)",4,0.25,0.25,98,1.76958630398385,2.27219349931994,-1.23041369601615,-0.727806500680058
"Heavy (50%)",4,0.25,0.25,99,1.76221333360576,NA,-1.23778666639424,NA
"Heavy (50%)",4,0.25,0.25,100,1.7887797335873,3.74031660531059,-1.2112202664127,0.740316605310591
"Heavy (50%)",4,0.25,0.25,101,1.86437860297761,2.01489261156307,-1.13562139702239,-0.985107388436927
"Heavy (50%)",4,0.25,0.25,102,1.80006406093676,2.02136127246173,-1.19993593906324,-0.978638727538274
"Heavy (50%)",4,0.25,0.25,103,1.80355147974871,2.0730807188725,-1.19644852025129,-0.926919281127497
"Heavy (50%)",4,0.25,0.25,104,1.7299382580459,2.1001159946922,-1.2700617419541,-0.899884005307805
"Heavy (50%)",4,0.25,0.25,105,1.72573740784391,2.37117830066266,-1.27426259215609,-0.628821699337344
"Heavy (50%)",4,0.25,0.25,106,1.74552331517857,NA,-1.25447668482143,NA
"Heavy (50%)",4,0.25,0.25,107,1.6930783574779,3.99086813971239,-1.3069216425221,0.990868139712386
"Heavy (50%)",4,0.25,0.25,108,1.85306228965631,NA,-1.14693771034369,NA
"Heavy (50%)",4,0.25,0.25,109,1.74752948748404,2.39590084269097,-1.25247051251596,-0.604099157309028
"Heavy (50%)",4,0.25,0.25,110,1.84423873196699,NA,-1.15576126803301,NA
"Heavy (50%)",4,0.25,0.25,111,1.75317334178118,NA,-1.24682665821882,NA
"Heavy (50%)",4,0.25,0.25,112,1.84611457539152,2.77079289420754,-1.15388542460848,-0.229207105792464
"Heavy (50%)",4,0.25,0.25,113,1.8128135743437,NA,-1.1871864256563,NA
"Heavy (50%)",4,0.25,0.25,114,1.79090662180283,NA,-1.20909337819717,NA
"Heavy (50%)",4,0.25,0.25,115,1.7484654720461,NA,-1.2515345279539,NA
"Heavy (50%)",4,0.25,0.25,116,1.74147502064398,NA,-1.25852497935602,NA
"Heavy (50%)",4,0.25,0.25,117,1.85115649039681,2.22576548836229,-1.14884350960319,-0.774234511637715
"Heavy (50%)",4,0.25,0.25,118,1.73023567383473,NA,-1.26976432616527,NA
"Heavy (50%)",4,0.25,0.25,119,1.77778817094714,NA,-1.22221182905286,NA
"Heavy (50%)",4,0.25,0.25,120,1.73198653387121,5.44041830990619,-1.26801346612879,2.44041830990619
"Heavy (50%)",4,0.25,0.25,121,1.74935063520177,2.0177073049782,-1.25064936479823,-0.982292695021804
"Heavy (50%)",4,0.25,0.25,122,1.75514744259852,3.39567448127397,-1.24485255740148,0.395674481273968
"Heavy (50%)",4,0.25,0.25,123,1.74837889312255,NA,-1.25162110687745,NA
"Heavy (50%)",4,0.25,0.25,124,1.79817968889378,3.42563345695886,-1.20182031110622,0.42563345695886
"Heavy (50%)",4,0.25,0.25,125,1.73152842121742,11.8385555504277,-1.26847157878258,8.83855555042769
"Heavy (50%)",4,0.25,0.25,126,1.79630401290047,NA,-1.20369598709953,NA
"Heavy (50%)",4,0.25,0.25,127,1.79700278242524,3.42697638761749,-1.20299721757476,0.426976387617489
"Heavy (50%)",4,0.25,0.25,128,1.78171094925032,2.76702507750701,-1.21828905074968,-0.232974922492994
"Heavy (50%)",4,0.25,0.25,129,1.72213350116407,3.5544279187933,-1.27786649883593,0.554427918793299
"Heavy (50%)",4,0.25,0.25,130,1.91995650214686,2.63528985796103,-1.08004349785314,-0.364710142038972
"Heavy (50%)",4,0.25,0.25,131,1.78159230931299,2.88707657487624,-1.21840769068701,-0.112923425123761
"Heavy (50%)",4,0.25,0.25,132,1.84899653689366,NA,-1.15100346310634,NA
"Heavy (50%)",4,0.25,0.25,133,1.75721553687212,7.82760731087288,-1.24278446312788,4.82760731087288
"Heavy (50%)",4,0.25,0.25,134,1.71911146792088,3.36819533312753,-1.28088853207912,0.368195333127529
"Heavy (50%)",4,0.25,0.25,135,1.77816399904996,2.57240415856709,-1.22183600095004,-0.427595841432906
